time	similarity
2020-08-12 22:41:35.08	0.7632978056831193
2020-08-15 13:25:24.46	0.6246348639380687
2020-08-15 23:53:21.62	0.8433137738956894
2020-08-16 00:37:53.60	0.6658589191496405
2020-08-16 06:22:16.52	0.6888351002070384
2020-08-16 10:30:06.48	0.8822150646859369
2020-08-16 13:09:33.60	0.9244919863478545
2020-08-17 16:24:02.08	0.809458489469825
2020-08-17 16:24:15.28	0.7523685951761202
2020-08-17 16:59:12.90	0.8322961239374616
2020-08-17 17:56:33.18	0.8634158433263147
2020-08-18 07:10:54.88	0.806166035121585
2020-08-18 12:39:32.30	0.7907697023623679
2020-08-18 17:50:08.78	0.7831617643585274
2020-08-18 20:58:24.82	0.7679334441464795
2020-08-19 00:14:06.56	0.7766627438538475
2020-08-19 10:00:54.40	0.662387769199714
2020-08-19 13:57:59.10	0.8470883714350111
2020-08-21 02:28:08.60	0.7370963044798214
2020-08-21 20:35:05.94	0.8820859012739319
2020-08-23 05:34:07.80	0.6022720550656534
2020-08-23 14:03:30.16	0.7457418535986268
2020-08-24 03:27:05.46	0.7099033320135879
2020-08-24 05:28:35.62	0.7387899768302537
2020-08-24 07:04:56.16	0.6343493112925994
2020-08-24 11:22:27.30	0.6843552202369408
2020-08-24 13:27:38.94	0.6073173009605853
2020-08-25 11:28:14.26	0.7079386442658416
2020-08-25 15:21:11.56	0.600249330973016
2020-08-25 19:29:03.36	0.8180583272067902
2020-08-25 23:21:26.04	0.6334808406600424
2020-08-26 01:16:03.70	0.6449711223528877
2020-08-27 11:50:11.36	0.642832010376504
2020-08-27 20:34:45.36	0.6832043741815931
2020-08-27 21:18:10.26	0.7072481731720647
2020-08-28 01:07:56.22	0.8630982162140673
2020-08-28 14:37:09.32	0.7926761675176072
2020-08-28 15:04:29.34	0.6023343931342261
2020-08-30 00:06:42.28	0.7549073030427432
2020-08-30 00:16:30.66	0.8376453785635971
2020-08-30 01:39:33.58	0.695332094111094
2020-08-30 05:54:34.80	0.8600343940859182
2020-08-30 10:31:29.72	0.7805289452924774
2020-08-30 10:32:01.00	0.9999999999945702
2020-08-30 10:34:25.36	0.6941582895276758
2020-08-30 11:32:40.94	0.7044962969985628
2020-09-01 04:30:46.16	0.9628905230062528
2020-09-01 11:42:07.14	0.8808900200461536
2020-09-02 20:32:31.10	0.7021642131681777
2020-09-03 02:50:30.02	0.8191688115242112
2020-09-06 22:40:10.72	0.934223449437105
2020-09-08 19:54:32.48	0.8209389318210715
2020-09-09 07:01:42.30	0.6528110560938254
2020-09-09 20:16:11.08	0.7095062776537188
2020-09-10 04:45:26.48	0.6500320162837737
2020-09-11 08:50:51.22	0.616642289692603
2020-09-11 08:58:46.80	0.9314601929791928
2020-09-11 08:59:27.00	0.9999999999033576
2020-09-11 09:15:11.78	0.6198328838821615
2020-09-11 09:21:11.42	0.7312751159013978
2020-09-11 11:29:19.98	0.6767334760043674
2020-09-12 07:01:16.14	0.6334067914033225
2020-09-12 18:33:50.88	0.7740549098951209
2020-09-13 11:06:15.88	0.8512861587235099
2020-09-13 14:48:07.06	0.7006159883101999
2020-09-14 03:22:57.00	0.9999999999252304
2020-09-14 04:24:05.64	0.8859393899513854
2020-09-14 21:54:19.26	0.7481246624084131
2020-09-15 11:22:09.88	0.669037834916717
2020-09-16 20:00:58.82	0.7506666361029133
2020-09-17 09:42:11.26	0.6701123375534809
2020-09-17 12:16:19.12	0.6688169142892658
2020-09-17 20:11:08.98	0.7174211325801365
2020-09-18 06:44:35.80	0.7273386362024402
2020-09-18 16:55:09.38	0.7917598069443382
2020-09-19 03:34:56.26	0.8131725063626938
2020-09-21 03:49:12.26	0.7016228401195405
2020-09-21 06:35:03.14	0.7654495956308779
2020-09-21 08:25:28.08	0.7352406811460209
2020-09-21 15:42:23.48	0.7637319999551325
2020-09-21 17:16:07.54	0.6380379426143973
2020-09-24 10:03:12.46	0.7329154512925761
2020-09-24 11:16:34.28	0.6519476423596988
2020-09-25 12:32:03.26	0.7562745161786605
2020-09-25 12:41:25.52	0.8917079809963028
2020-09-25 14:28:33.94	0.821582236902845
2020-09-25 15:17:02.00	0.7070890782704958
2020-09-25 15:20:58.96	0.7985223471055841
2020-09-26 00:28:42.88	0.6123063675924104
2020-09-27 04:45:09.26	0.7519284407116297
2020-09-27 17:39:33.90	0.7272943842654583
2020-09-28 03:01:04.92	0.8079549038945935
2020-09-30 05:57:32.08	0.8126365098448277
2020-09-30 23:29:04.40	0.6415210277933568
2020-10-01 01:05:18.22	0.7221330185627158
2020-10-01 10:14:02.20	0.6665049597282539
2020-10-03 07:54:53.98	0.6123207485125309
2020-10-03 17:35:09.58	0.658246961255494
2020-10-04 08:50:09.48	0.7621194361500762
2020-10-11 15:12:18.62	0.7168820486166294
2020-10-12 14:20:02.62	0.7065991491808351
2020-10-13 04:04:42.76	0.6471319527453286
2020-10-15 04:17:24.50	0.6902536166973761
2020-10-16 05:36:37.70	0.6001484790683881
2020-10-16 06:09:11.88	0.6135936231020105
2020-10-16 20:51:39.96	0.6204960293705282
2020-10-19 23:23:50.50	0.6749927710294651
2020-10-19 23:29:04.52	0.680010806274631
2020-10-28 09:21:38.98	0.8667111688806993
2020-11-03 14:11:45.64	0.6620583077871441
2020-11-10 05:30:57.66	0.615881393734795
2020-11-14 02:45:28.42	0.861159154527754
2020-11-19 06:19:44.66	0.8508651495869861
2020-11-20 10:15:22.48	0.6228970361755279
2020-11-21 02:10:12.38	0.6137418124982167
2020-11-21 02:14:13.40	0.6310841372524333
2020-11-21 02:29:27.80	0.612041687498663
2020-11-21 02:37:34.00	0.7384033330127394
2020-11-21 02:41:43.00	0.9999999942217902
2020-11-21 02:42:20.26	0.661640318114573
2020-11-21 02:48:33.38	0.9004120535819413
2020-11-21 02:50:45.82	0.7759212088718659
2020-11-21 02:52:02.78	0.6439884835760709
2020-11-21 02:54:38.00	0.9999999981418174
2020-11-21 02:59:20.00	0.6382800072024543
2020-11-21 02:59:30.40	0.6442442879318558
2020-11-21 03:03:11.60	0.6790420822451623
