#  2012 10  1  0 29 59.50  37.6540 -119.0197    0.140  1.34 0.00 0.00 0.00          1
#  2012 10  4  9 47  7.03  37.5952 -119.0150    1.640 -0.05 0.00 0.00 0.00         56
MCY 1.560 0.20   P
MINS 1.830 0.20   P
MMP 0.860 -1.00   P
MQ1P 0.850 0.20   P
MRD 1.180 0.20   P
MMS 0.000 0.00   P
#  2012 10  4 11 48 59.21  37.6352 -119.0588    0.260  0.65 0.00 0.00 0.00         57
MCY 0.890 0.50   P
MDC 1.760 0.20   P
MDY 1.430 0.20   P
MINS 1.520 0.20   S
MINS 0.840 -1.00   P
MLK 1.980 0.20   P
MMP 1.040 1.00   P
MMS 1.020 1.00   P
MQ1P 1.230 0.20   P
MRD 1.060 -1.00   P
#  2012 10  4 17 49 53.53  37.6357 -119.0413    0.260  0.87 0.00 0.00 0.00         58
MCM 2.680 0.50   P
MCY 1.450 0.20   S
MCY 0.830 1.00   P
MDC 1.730 -1.00   P
MINS 1.690 -1.00   S
MINS 0.980 1.00   P
MLI 1.770 0.20   S
MLI 0.980 0.20   P
MLK 1.650 0.20   P
MMLB 1.660 0.20   P
MMP 0.920 1.00   P
MMS 0.970 1.00   P
MQ1P 0.810 0.50   P
MRD 1.120 0.50   P
#  2012 10  5  3 58 46.55  37.6028 -119.0053    2.520  0.45 0.00 0.00 0.00         59
MCV 3.010 0.50   P
MCY 2.720 0.20   S
MCY 1.670 0.20   P
MINS 3.220 0.50   S
MINS 1.910 1.00   P
MLC 1.890 0.20   P
MMP 1.040 1.00   P
MMS 1.510 0.50   P
MQ1P 1.030 1.00   P
MRD 1.330 -1.00   P
#  2012 10  5  9  2  8.27  37.5898 -119.0012    1.580  0.25 0.00 0.00 0.00         60
MCM 2.450 0.50   P
MCV 3.010 -1.00   P
MGPB 2.280 0.50   P
MINS 2.020 0.50   P
MLC 1.840 0.50   P
MMS 1.530 0.50   P
MQ1P 1.050 0.50   P
MRD 1.380 -1.00   P
#  2012 10  6  3 48 38.04  37.6300 -119.1275    1.250  0.33 0.00 0.00 0.00         61
MCY 1.900 0.20   P
MDC 2.350 -1.00   P
MDPB 1.980 0.50   S
MDPB 1.130 1.00   P
MDY 2.020 0.20   P
MGPB 4.060 0.50   P
MINS 2.690 0.20   S
MINS 1.530 1.00   P
MLC 3.580 0.20   P
MMP 1.940 1.00   P
MMS 2.020 0.20   P
MQ1P 2.050 0.50   P
MRD 1.590 1.00   P
#  2012 10  6  9 58  7.19  37.5837 -119.0030    1.810  0.53 0.00 0.00 0.00         62
MLAC 3.310 0.20   P
MCB 2.660 0.50   P
MCM 2.510 0.50   P
MCV 3.050 0.50   P
MDC 2.850 0.50   P
MDPB 1.880 1.00   P
MDR 3.420 0.20   P
